Animal_ID,Time_AAC_days,Animal_type,Purebreed,Blacklisted_breed,Color,Intake_date,Intake_weekday,Intake_month,Intake_time_of_day,Found_in_Austin,Intake_type,Intake_condition,Sex,Reproductive Condition,Intake_age_years,Date_birth,Outcome _type_DROP,Adopted_DROP,2_Week_Cutoff,1_Month_Cutoff,3_Month_Cutoff
A742640,153,Dog,No,No,Multi,1/25/2017,Wednesday,January,Afternoon,No,Stray,Normal,Female,Intact,0.5,7/26/2016,Euthanasia,No,0,0,0
A687430,11,Dog,No,Yes,Black,9/4/2014,Thursday,September,Afternoon,Yes,Stray,Normal,Male,Intact,0.5,3/4/2014,Transfer,No,1,1,1
A673626,4,Dog,No,No,Multi,2/27/2014,Thursday,February,Afternoon,Yes,Stray,Normal,Male,Intact,0.25,11/27/2013,Transfer,No,1,1,1
A695405,19,Dog,No,Yes,Multi,1/15/2015,Thursday,January,Morning,Yes,Owner Surrender,Normal,Male,Fixed,0.84,3/15/2014,Transfer,No,0,1,1
A676312,,Dog,No,No,Multi,10/15/2014,Wednesday,October,Afternoon,Yes,Owner Surrender,Normal,Male,Fixed,2.52,4/7/2012,Adoption,Yes,1,1,1
A706513,150,Dog,No,Yes,Multi,6/29/2015,Monday,June,Afternoon,No,Stray,Normal,Female,Intact,2,6/29/2013,Transfer,No,0,0,0
A726411,7,Dog,No,Yes,Brown,5/10/2016,Tuesday,May,Afternoon,Yes,Owner Surrender,Normal,Male,Fixed,11.01,5/10/2005,Transfer,No,1,1,1
A728767,26,Dog,No,No,Multi,6/8/2016,Wednesday,June,Morning,Yes,Stray,Normal,Male,Intact,0.72,9/19/2015,Transfer,No,0,1,1
A631527,8,Dog,No,No,Multi,12/16/2013,Monday,December,Afternoon,Yes,Stray,Normal,Male,Intact,2.45,7/5/2011,Transfer,No,1,1,1
A717181,6,Dog,No,No,Multi,12/3/2015,Thursday,December,Afternoon,Yes,Owner Surrender,Normal,Male,Intact,2,12/3/2013,Adoption,Yes,1,1,1
A685126,4,Dog,No,No,Multi,8/2/2014,Saturday,August,Afternoon,Yes,Stray,Normal,Male,Fixed,4,8/2/2010,Adoption,Yes,1,1,1
A758410,4,Dog,No,No,Multi,9/16/2017,Saturday,September,Morning,Yes,Stray,Normal,Male,Intact,3,9/16/2014,Transfer,No,1,1,1
A716753,,Dog,No,No,Multi,9/3/2016,Saturday,September,Morning,No,Owner Surrender,Normal,Male,Fixed,2.78,11/24/2013,Adoption,Yes,1,1,1
A693532,2,Dog,No,Yes,Multi,12/10/2014,Wednesday,December,Morning,No,Owner Surrender,Normal,Female,Intact,0.16,10/14/2014,Adoption,Yes,1,1,1
A610531,246,Dog,No,Yes,Black,9/4/2016,Sunday,September,Afternoon,Yes,Stray,Normal,Female,Fixed,7.95,9/24/2008,Adoption,Yes,0,0,0
A704179,3,Dog,No,Yes,Black,6/4/2015,Thursday,June,Afternoon,Yes,Owner Surrender,Normal,Male,Fixed,0.18,3/29/2015,Adoption,Yes,1,1,1
A681492,17,Dog,No,No,Yellow,6/17/2014,Tuesday,June,Afternoon,No,Owner Surrender,Normal,Male,Intact,2,6/17/2012,Transfer,No,0,1,1
A732586,,Dog,No,Yes,Multi,11/8/2017,Wednesday,November,Morning,Yes,Stray,Normal,Female,Fixed,3.25,8/10/2014,Adoption,Yes,1,1,1
A676960,,Dog,No,Yes,Multi,4/15/2016,Friday,April,Afternoon,Yes,Public Assist,Normal,Male,Fixed,3,4/17/2013,Transfer,No,1,1,1
A746738,51,Dog,No,No,Beige,4/8/2017,Saturday,April,Morning,Yes,Stray,Normal,Female,Intact,0.19,1/28/2017,Adoption,Yes,0,0,1
A692348,6,Dog,No,No,Multi,11/18/2014,Tuesday,November,Afternoon,No,Stray,Normal,Female,Intact,0.5,5/18/2014,Adoption,Yes,1,1,1
A722428,4,Dog,No,No,Multi,3/16/2016,Wednesday,March,Afternoon,Yes,Stray,Normal,Male,Intact,3,3/16/2013,Transfer,No,1,1,1
A734188,4,Dog,No,No,Black,9/2/2016,Friday,September,Afternoon,Yes,Stray,Normal,Female,Intact,1,9/4/2015,Transfer,No,1,1,1
A682386,1280,Dog,No,No,Brown,6/27/2014,Friday,June,Morning,Yes,Stray,Normal,Male,Intact,2,6/27/2012,Adoption,Yes,0,0,0
A728564,5,Dog,No,Yes,Multi,6/6/2016,Monday,June,Morning,Yes,Stray,Normal,Female,Intact,3,6/6/2013,Euthanasia,No,1,1,1
A755391,5,Dog,No,No,Multi,8/2/2017,Wednesday,August,Afternoon,Yes,Stray,Normal,Male,Intact,1,8/2/2016,Transfer,No,1,1,1
A759652,11,Dog,No,No,Multi,10/5/2017,Thursday,October,Morning,Yes,Stray,Normal,Female,Intact,4,10/5/2013,Transfer,No,1,1,1
A753109,14,Dog,No,Yes,Multi,7/1/2017,Saturday,July,Afternoon,Yes,Stray,Normal,Male,Intact,1,7/1/2016,Adoption,Yes,1,1,1
A719857,61,Dog,No,Yes,Multi,8/26/2016,Friday,August,Afternoon,Yes,Owner Surrender,Normal,Female,Fixed,1.58,1/29/2015,Adoption,Yes,0,0,1
A694496,8,Dog,No,No,Black,12/29/2014,Monday,December,Afternoon,Yes,Stray,Normal,Male,Intact,2,12/29/2012,Transfer,No,1,1,1
A735018,6,Dog,No,No,Black,1/21/2017,Saturday,January,Morning,No,Stray,Normal,Female,Fixed,1.35,9/17/2015,Adoption,Yes,1,1,1
A698919,,Dog,No,No,Multi,7/23/2017,Sunday,July,Morning,Yes,Owner Surrender,Normal,Male,Fixed,2.76,10/19/2014,Adoption,Yes,1,1,1
A748270,7,Dog,No,No,Brown,5/19/2017,Friday,May,Afternoon,Yes,Owner Surrender,Normal,Female,Fixed,3.05,5/2/2014,Adoption,Yes,1,1,1
A682538,0,Dog,No,No,Multi,6/29/2014,Sunday,June,Morning,Yes,Owner Surrender,Sick,Female,Intact,0.25,3/29/2014,Transfer,No,1,1,1
A674662,1,Dog,No,Yes,Multi,3/15/2014,Saturday,March,Afternoon,No,Stray,Normal,Female,Intact,0.08,2/15/2014,Transfer,No,1,1,1
A688227,4,Dog,No,No,Multi,9/16/2014,Tuesday,September,Afternoon,Yes,Stray,Normal,Male,Fixed,2,9/16/2012,Adoption,Yes,1,1,1
A728087,9,Dog,No,No,Multi,5/30/2016,Monday,May,Afternoon,Yes,Stray,Normal,Female,Intact,0.17,3/30/2016,Transfer,No,1,1,1
A681095,282,Dog,No,No,Multi,6/12/2014,Thursday,June,Afternoon,Yes,Stray,Normal,Male,Intact,1.5,12/12/2012,Adoption,Yes,0,0,0
A730911,37,Dog,No,No,Multi,7/12/2016,Tuesday,July,Afternoon,No,Stray,Normal,Male,Intact,2,7/13/2014,Adoption,Yes,0,0,1
A730385,7,Dog,No,Yes,Multi,7/3/2016,Sunday,July,Afternoon,Yes,Stray,Normal,Female,Intact,1,7/3/2015,Adoption,Yes,1,1,1
A664598,,Dog,No,Yes,Multi,4/13/2015,Monday,April,Afternoon,Yes,Stray,Normal,Female,Fixed,3.52,10/5/2011,Adoption,Yes,1,1,1
A670580,23,Dog,No,Yes,White,1/10/2014,Friday,January,Afternoon,Yes,Stray,Normal,Male,Fixed,1,1/10/2013,Adoption,Yes,0,1,1
A753567,245,Dog,No,No,Multi,7/8/2017,Saturday,July,Afternoon,Yes,Stray,Normal,Female,Fixed,5.34,3/6/2012,Adoption,Yes,0,0,0
A698737,235,Dog,No,No,Multi,10/30/2015,Friday,October,Afternoon,Yes,Stray,Normal,Female,Fixed,7.62,3/17/2008,Adoption,Yes,0,0,0
A756100,5,Dog,No,No,Multi,8/14/2017,Monday,August,Afternoon,Yes,Stray,Normal,Female,Intact,2,8/14/2015,Adoption,Yes,1,1,1
A555012,26,Dog,No,Yes,Red,9/17/2014,Wednesday,September,Afternoon,No,Stray,Normal,Male,Fixed,9.02,9/10/2005,Adoption,Yes,0,1,1
A741117,133,Dog,No,No,Black,12/28/2016,Wednesday,December,Afternoon,Yes,Stray,Normal,Female,Intact,1,12/28/2015,Transfer,No,0,0,0
A707579,160,Dog,No,Yes,Multi,9/5/2016,Monday,September,Morning,No,Stray,Injured,Female,Fixed,2.15,7/15/2014,Adoption,Yes,0,0,0
A741204,,Dog,No,Yes,Multi,6/8/2017,Thursday,June,Afternoon,Yes,Owner Surrender,Normal,Female,Fixed,2.44,12/29/2014,Adoption,Yes,1,1,1
A702555,29,Dog,No,No,Multi,5/15/2015,Friday,May,Afternoon,No,Stray,Normal,Female,Intact,0.09,4/11/2015,Adoption,Yes,0,1,1
A679108,5,Dog,No,No,Multi,5/16/2014,Friday,May,Afternoon,Yes,Stray,Normal,Male,Intact,0.65,9/20/2013,Adoption,Yes,1,1,1
A679845,7,Dog,No,No,Multi,5/27/2014,Tuesday,May,Afternoon,Yes,Stray,Normal,Male,Intact,3,5/27/2011,Transfer,No,1,1,1
A766717,0,Dog,No,No,Multi,2/15/2018,Thursday,February,Morning,Yes,Stray,Normal,Female,Intact,0.12,1/2/2018,Transfer,No,1,1,1
A725569,4,Dog,No,No,Multi,4/30/2016,Saturday,April,Afternoon,No,Stray,Normal,Male,Intact,2,4/30/2014,Transfer,No,1,1,1
A743888,0,Dog,No,No,Black,2/23/2017,Thursday,February,Morning,Yes,Stray,Normal,Female,Fixed,0.42,9/22/2016,Transfer,No,1,1,1
A705435,10,Dog,No,No,Multi,6/17/2015,Wednesday,June,Morning,Yes,Stray,Normal,Male,Intact,4,6/17/2011,Adoption,Yes,1,1,1
A666054,5,Dog,No,No,Multi,10/26/2013,Saturday,October,Afternoon,Yes,Stray,Normal,Female,Intact,0.33,6/26/2013,Adoption,Yes,1,1,1
A740267,59,Dog,No,No,Red,12/14/2016,Wednesday,December,Morning,Yes,Stray,Injured,Female,Intact,1,12/14/2015,Adoption,Yes,0,0,1
A731359,25,Dog,No,Yes,Brown,7/21/2016,Thursday,July,Morning,Yes,Stray,Normal,Female,Intact,1,7/21/2015,Adoption,Yes,0,1,1
A721834,18,Dog,Yes,Yes,Multi,3/5/2016,Saturday,March,Afternoon,Yes,Stray,Injured,Male,Intact,2,3/5/2014,Euthanasia,No,0,1,1
A679439,19,Dog,No,No,Multi,5/21/2014,Wednesday,May,Morning,Yes,Stray,Normal,Female,Intact,1,5/21/2013,Adoption,Yes,0,1,1
A717211,10,Dog,No,Yes,Multi,12/3/2015,Thursday,December,Afternoon,Yes,Stray,Normal,Male,Fixed,5,12/4/2010,Transfer,No,1,1,1
A673830,16,Dog,No,Yes,Multi,3/3/2014,Monday,March,Afternoon,Yes,Stray,Normal,Male,Fixed,2,3/3/2012,Euthanasia,No,0,1,1
A750852,58,Dog,No,No,White,6/1/2017,Thursday,June,Morning,Yes,Stray,Normal,Male,Intact,0,6/1/2017,Adoption,Yes,0,0,1
A753634,4,Dog,No,No,Multi,7/9/2017,Sunday,July,Morning,No,Stray,Normal,Male,Intact,0.17,5/9/2017,Adoption,Yes,1,1,1
A552798,5,Dog,Yes,No,Multi,6/24/2015,Wednesday,June,Morning,No,Owner Surrender,Normal,Male,Fixed,7.85,8/21/2007,Adoption,Yes,1,1,1
A718983,2,Dog,No,No,Black,1/10/2016,Sunday,January,Afternoon,Yes,Owner Surrender,Normal,Female,Intact,0.21,10/26/2015,Adoption,Yes,1,1,1
A668588,10,Dog,No,No,Multi,12/5/2013,Thursday,December,Afternoon,No,Stray,Normal,Male,Fixed,2,12/5/2011,Adoption,Yes,1,1,1
A690940,5,Dog,No,No,Multi,10/28/2014,Tuesday,October,Morning,Yes,Stray,Normal,Female,Intact,0.38,6/13/2014,Adoption,Yes,1,1,1
A728618,1,Dog,No,Yes,Multi,6/6/2016,Monday,June,Afternoon,Yes,Stray,Normal,Male,Intact,0.1,5/2/2016,Transfer,No,1,1,1
A739776,5,Dog,No,No,Multi,12/7/2016,Wednesday,December,Morning,Yes,Stray,Normal,Female,Intact,1,12/7/2015,Transfer,No,1,1,1
A690751,8,Dog,No,No,Multi,10/25/2014,Saturday,October,Afternoon,Yes,Stray,Normal,Male,Intact,1,10/25/2013,Transfer,No,1,1,1
A721032,4,Dog,No,No,Multi,2/20/2016,Saturday,February,Morning,Yes,Stray,Injured,Female,Intact,0.21,12/5/2015,Transfer,No,1,1,1
A719202,6,Dog,No,No,Multi,1/15/2016,Friday,January,Morning,Yes,Stray,Normal,Female,Intact,0.42,8/15/2015,Adoption,Yes,1,1,1
A767471,9,Dog,Yes,No,Multi,3/1/2018,Thursday,March,Afternoon,Yes,Stray,Normal,Female,Intact,0.83,5/1/2017,Adoption,Yes,1,1,1
A667251,64,Dog,Yes,Yes,Black,9/19/2014,Friday,September,Afternoon,Yes,Owner Surrender,Normal,Female,Intact,2.85,11/15/2011,Euthanasia,No,0,0,1
A684018,25,Dog,No,No,Red,7/18/2014,Friday,July,Afternoon,No,Owner Surrender,Injured,Male,Fixed,1.5,1/18/2013,Adoption,Yes,0,1,1
A744471,,Dog,No,No,Brown,3/20/2017,Monday,March,Afternoon,No,Owner Surrender,Normal,Male,Fixed,1.05,3/1/2016,Adoption,Yes,1,1,1
A751599,13,Dog,No,No,Brown,6/9/2017,Friday,June,Morning,No,Stray,Normal,Female,Intact,0.2,3/29/2017,Transfer,No,1,1,1
A669656,6,Dog,No,Yes,Multi,12/24/2013,Tuesday,December,Morning,Yes,Stray,Normal,Female,Intact,1,12/24/2012,Adoption,Yes,1,1,1
A692033,218,Dog,No,No,Multi,2/12/2015,Thursday,February,Afternoon,Yes,Stray,Normal,Male,Intact,2.99,2/17/2012,Euthanasia,No,0,0,0
A719526,0,Dog,No,No,Multi,1/22/2016,Friday,January,Morning,Yes,Stray,Normal,Male,Fixed,0.84,3/22/2015,Adoption,Yes,1,1,1
A672233,8,Dog,No,No,Multi,2/6/2014,Thursday,February,Morning,Yes,Stray,Normal,Female,Fixed,0.59,7/6/2013,Adoption,Yes,1,1,1
A721265,6,Dog,No,No,Beige,2/24/2016,Wednesday,February,Morning,Yes,Owner Surrender,Normal,Female,Intact,2,2/24/2014,Transfer,No,1,1,1
A765046,6,Dog,No,Yes,Multi,1/12/2018,Friday,January,Morning,Yes,Stray,Normal,Male,Intact,1.5,7/12/2016,Transfer,No,1,1,1
A673736,0,Dog,No,No,Black,3/1/2014,Saturday,March,Afternoon,Yes,Stray,Normal,Male,Intact,13.01,3/1/2001,Adoption,Yes,1,1,1
A716548,64,Dog,Yes,No,Multi,11/20/2015,Friday,November,Afternoon,Yes,Owner Surrender,Normal,Female,Intact,1,11/20/2014,Adoption,Yes,0,0,1
A761161,14,Dog,No,No,Multi,10/30/2017,Monday,October,Afternoon,Yes,Owner Surrender,Normal,Female,Fixed,3,10/30/2014,Adoption,Yes,1,1,1
A723689,16,Dog,No,No,Multi,4/5/2016,Tuesday,April,Morning,Yes,Stray,Normal,Male,Intact,1,4/5/2015,Adoption,Yes,0,1,1
A719597,4,Dog,Yes,No,Multi,1/23/2016,Saturday,January,Morning,Yes,Stray,Normal,Female,Intact,0.67,5/23/2015,Transfer,No,1,1,1
A748917,6,Dog,Yes,No,Multi,5/8/2017,Monday,May,Afternoon,Yes,Stray,Normal,Female,Intact,1,5/8/2016,Adoption,Yes,1,1,1
A681506,8,Dog,No,Yes,Multi,6/30/2014,Monday,June,Afternoon,Yes,Owner Surrender,Normal,Male,Fixed,3.54,12/17/2010,Adoption,Yes,1,1,1
A716150,5,Dog,No,No,Multi,11/15/2015,Sunday,November,Afternoon,Yes,Stray,Normal,Male,Intact,2,11/15/2013,Adoption,Yes,1,1,1
A745194,33,Dog,No,Yes,Multi,3/14/2017,Tuesday,March,Afternoon,Yes,Stray,Normal,Female,Intact,2,3/14/2015,Transfer,No,0,0,1
A723465,13,Dog,No,No,Multi,4/1/2016,Friday,April,Afternoon,Yes,Stray,Normal,Male,Intact,2,4/1/2014,Adoption,Yes,1,1,1
A683316,55,Dog,No,No,Beige,7/9/2014,Wednesday,July,Morning,Yes,Stray,Nursing,Female,Intact,3,7/9/2011,Adoption,Yes,0,0,1
A721048,53,Dog,No,No,Multi,2/20/2016,Saturday,February,Morning,Yes,Stray,Normal,Male,Fixed,3,2/20/2013,Adoption,Yes,0,0,1
A762262,1,Dog,No,No,Multi,11/16/2017,Thursday,November,Afternoon,Yes,Owner Surrender,Normal,Male,Intact,0.15,9/23/2017,Transfer,No,1,1,1
A715290,,Dog,No,No,White,11/24/2015,Tuesday,November,Morning,No,Owner Surrender,Normal,Female,Intact,12.07,11/3/2003,Adoption,Yes,1,1,1
A706292,11,Dog,No,No,Multi,6/27/2015,Saturday,June,Morning,Yes,Stray,Normal,Male,Intact,1,6/27/2014,Transfer,No,1,1,1
A753442,4,Dog,No,Yes,Multi,7/6/2017,Thursday,July,Afternoon,Yes,Stray,Normal,Male,Intact,2,7/6/2015,Adoption,Yes,1,1,1
A710446,4,Dog,No,No,Multi,8/23/2015,Sunday,August,Morning,Yes,Owner Surrender,Normal,Female,Intact,0.2,6/11/2015,Adoption,Yes,1,1,1
A744962,8,Dog,No,No,Blue,3/10/2017,Friday,March,Morning,No,Stray,Normal,Male,Intact,1,3/10/2016,Adoption,Yes,1,1,1
A684203,15,Dog,No,No,Multi,7/20/2014,Sunday,July,Afternoon,Yes,Stray,Normal,Male,Intact,2,7/20/2012,Transfer,No,0,1,1
A720535,4,Dog,Yes,No,Multi,2/11/2016,Thursday,February,Afternoon,Yes,Stray,Normal,Male,Intact,0.21,11/26/2015,Adoption,Yes,1,1,1
A664998,3,Dog,No,No,Multi,10/12/2013,Saturday,October,Morning,Yes,Stray,Normal,Male,Intact,0.02,10/5/2013,Transfer,No,1,1,1
A689832,4,Dog,No,No,Brown,10/10/2014,Friday,October,Morning,No,Stray,Normal,Female,Intact,0.17,8/10/2014,Adoption,Yes,1,1,1
A721477,9,Dog,No,No,Multi,2/27/2016,Saturday,February,Afternoon,Yes,Stray,Normal,Female,Intact,1,2/27/2015,Transfer,No,1,1,1
A712911,92,Dog,No,No,Multi,9/30/2015,Wednesday,September,Morning,Yes,Stray,Injured,Female,Intact,8.01,9/30/2007,Adoption,Yes,0,0,0
A706214,494,Dog,No,No,Multi,6/26/2015,Friday,June,Morning,Yes,Stray,Normal,Female,Fixed,12.64,11/9/2002,Euthanasia,No,0,0,0
A736121,1,Dog,No,No,Multi,10/4/2016,Tuesday,October,Afternoon,Yes,Owner Surrender,Normal,Male,Fixed,7.01,10/4/2009,Adoption,Yes,1,1,1
A724409,5,Dog,No,No,Multi,4/16/2016,Saturday,April,Afternoon,Yes,Stray,Normal,Male,Intact,0.5,10/17/2015,Adoption,Yes,1,1,1
A738165,4,Dog,No,No,Multi,11/10/2016,Thursday,November,Afternoon,Yes,Stray,Injured,Male,Intact,5.01,11/10/2011,Transfer,No,1,1,1
A730285,9,Dog,No,No,Beige,7/1/2016,Friday,July,Afternoon,Yes,Stray,Sick,Female,Intact,0.18,4/28/2016,Adoption,Yes,1,1,1
A727558,7,Dog,No,No,Multi,5/23/2016,Monday,May,Morning,Yes,Stray,Normal,Female,Intact,0.33,1/23/2016,Adoption,Yes,1,1,1
A722754,4,Dog,No,No,Multi,3/21/2016,Monday,March,Afternoon,Yes,Stray,Normal,Female,Intact,0.5,9/21/2015,Adoption,Yes,1,1,1
A711968,,Dog,No,No,Multi,9/21/2015,Monday,September,Morning,No,Owner Surrender,Normal,Male,Fixed,1.02,9/14/2014,Adoption,Yes,1,1,1
A717027,13,Dog,No,No,Brown,11/30/2015,Monday,November,Afternoon,Yes,Stray,Normal,Male,Intact,4,11/30/2011,Adoption,Yes,1,1,1
A730629,28,Dog,No,No,Multi,7/7/2016,Thursday,July,Afternoon,Yes,Stray,Injured,Female,Fixed,6.01,7/7/2010,Adoption,Yes,0,1,1
A710100,,Dog,Yes,No,Multi,11/3/2015,Tuesday,November,Afternoon,Yes,Owner Surrender,Normal,Female,Fixed,4.22,8/17/2011,Adoption,Yes,1,1,1
A736635,,Dog,No,No,Multi,2/13/2017,Monday,February,Afternoon,Yes,Owner Surrender,Normal,Male,Fixed,1.34,10/14/2015,Adoption,Yes,1,1,1
A671053,4,Dog,No,Yes,Blue,1/17/2014,Friday,January,Afternoon,Yes,Stray,Normal,Male,Intact,0.5,7/18/2013,Adoption,Yes,1,1,1
A736261,27,Dog,No,No,Multi,10/8/2016,Saturday,October,Morning,Yes,Stray,Normal,Female,Intact,0.09,9/4/2016,Adoption,Yes,0,1,1
A690036,4,Dog,Yes,No,Multi,10/13/2014,Monday,October,Afternoon,No,Stray,Normal,Female,Intact,0.5,4/13/2014,Transfer,No,1,1,1
A742088,14,Dog,No,Yes,Multi,1/14/2017,Saturday,January,Afternoon,No,Stray,Normal,Female,Intact,1,1/14/2016,Adoption,Yes,1,1,1
A594400,0,Dog,No,No,Brown,2/21/2015,Saturday,February,Afternoon,No,Owner Surrender,Normal,Female,Fixed,5.98,2/28/2009,Transfer,No,1,1,1
A753658,2,Dog,No,No,Red,7/9/2017,Sunday,July,Afternoon,Yes,Stray,Normal,Female,Intact,2,7/9/2015,Transfer,No,1,1,1
A713125,4,Dog,No,No,Multi,10/2/2015,Friday,October,Afternoon,Yes,Stray,Normal,Female,Intact,1,10/2/2014,Transfer,No,1,1,1
A697202,4,Dog,No,Yes,Multi,2/19/2015,Thursday,February,Afternoon,Yes,Stray,Normal,Female,Intact,0.34,10/19/2014,Adoption,Yes,1,1,1
A760364,7,Dog,No,No,Multi,10/17/2017,Tuesday,October,Morning,Yes,Stray,Normal,Male,Intact,2,10/17/2015,Adoption,Yes,1,1,1
A718646,17,Dog,No,No,Multi,1/4/2016,Monday,January,Morning,Yes,Stray,Normal,Female,Fixed,7,1/4/2009,Adoption,Yes,0,1,1
A673732,9,Dog,No,No,White,3/1/2014,Saturday,March,Morning,No,Owner Surrender,Normal,Male,Intact,2,3/1/2012,Adoption,Yes,1,1,1
A680776,8,Dog,No,No,Multi,6/7/2014,Saturday,June,Afternoon,Yes,Stray,Normal,Male,Fixed,3,6/7/2011,Adoption,Yes,1,1,1
A716896,24,Dog,No,No,Multi,11/27/2015,Friday,November,Afternoon,Yes,Stray,Normal,Female,Intact,1,11/27/2014,Adoption,Yes,0,1,1
A652859,6,Dog,No,No,Red,3/7/2014,Friday,March,Afternoon,Yes,Stray,Normal,Female,Fixed,1.02,3/1/2013,Adoption,Yes,1,1,1
A666658,5,Dog,No,No,Multi,11/5/2013,Tuesday,November,Morning,No,Stray,Normal,Male,Intact,0.17,9/5/2013,Adoption,Yes,1,1,1
A753730,82,Dog,No,Yes,Multi,7/10/2017,Monday,July,Afternoon,No,Stray,Normal,Male,Intact,2,7/10/2015,Adoption,Yes,0,0,1
A707292,34,Dog,No,No,Multi,7/11/2015,Saturday,July,Morning,No,Stray,Normal,Female,Intact,0.08,6/13/2015,Adoption,Yes,0,0,1
A733945,13,Dog,No,No,Brown,8/29/2016,Monday,August,Afternoon,Yes,Stray,Normal,Male,Intact,1,8/29/2015,Adoption,Yes,1,1,1
A723079,1,Dog,No,Yes,Black,3/26/2016,Saturday,March,Morning,Yes,Owner Surrender,Normal,Male,Fixed,5.01,3/26/2011,Adoption,Yes,1,1,1
A667300,41,Dog,No,Yes,Multi,11/15/2013,Friday,November,Afternoon,Yes,Stray,Normal,Male,Intact,2,11/15/2011,Euthanasia,No,0,0,1
A693548,4,Dog,No,No,Multi,12/10/2014,Wednesday,December,Morning,Yes,Stray,Normal,Female,Intact,0.17,10/10/2014,Adoption,Yes,1,1,1
A681592,96,Dog,No,No,Multi,6/18/2014,Wednesday,June,Afternoon,Yes,Public Assist,Normal,Female,Fixed,3,6/18/2011,Adoption,Yes,0,0,0
A706162,4,Dog,No,Yes,Multi,6/25/2015,Thursday,June,Afternoon,No,Stray,Normal,Female,Intact,0.45,1/10/2015,Transfer,No,1,1,1
A755839,6,Dog,No,No,Black,8/9/2017,Wednesday,August,Afternoon,Yes,Stray,Normal,Male,Fixed,1,8/9/2016,Adoption,Yes,1,1,1
A717127,17,Dog,No,No,Multi,12/2/2015,Wednesday,December,Afternoon,Yes,Stray,Normal,Male,Intact,0.74,3/7/2015,Adoption,Yes,0,1,1
A726737,0,Dog,No,Yes,Brown,5/14/2016,Saturday,May,Morning,Yes,Stray,Sick,Male,Intact,0.58,10/14/2015,Transfer,No,1,1,1
A734196,9,Dog,No,Yes,Black,9/3/2016,Saturday,September,Morning,No,Owner Surrender,Normal,Female,Intact,2,9/3/2014,Transfer,No,1,1,1
A758576,4,Dog,No,No,Multi,9/18/2017,Monday,September,Afternoon,Yes,Stray,Normal,Female,Intact,1,9/19/2016,Adoption,Yes,1,1,1
A673426,17,Dog,No,Yes,Multi,2/24/2014,Monday,February,Morning,Yes,Public Assist,Normal,Female,Intact,2,2/24/2012,Transfer,No,0,1,1
A744592,8,Dog,No,Yes,Brown,3/3/2017,Friday,March,Afternoon,Yes,Stray,Normal,Female,Intact,0.41,10/3/2016,Adoption,Yes,1,1,1
A750012,4,Dog,No,No,White,5/22/2017,Monday,May,Afternoon,Yes,Stray,Normal,Female,Intact,6.01,5/22/2011,Transfer,No,1,1,1
A674170,7,Dog,No,No,Multi,3/8/2014,Saturday,March,Afternoon,Yes,Stray,Normal,Male,Intact,0.67,7/8/2013,Transfer,No,1,1,1
A740759,111,Dog,No,No,Multi,3/19/2017,Sunday,March,Afternoon,Yes,Stray,Normal,Female,Fixed,5.24,12/22/2011,Adoption,Yes,0,0,0
A744578,8,Dog,No,No,Brown,3/3/2017,Friday,March,Morning,Yes,Stray,Normal,Male,Intact,0.31,11/11/2016,Adoption,Yes,1,1,1
A739627,3,Dog,No,No,Multi,12/5/2016,Monday,December,Afternoon,No,Owner Surrender,Normal,Male,Intact,0.14,10/14/2016,Adoption,Yes,1,1,1
A767059,1,Dog,No,No,Multi,2/22/2018,Thursday,February,Afternoon,No,Owner Surrender,Normal,Female,Fixed,4.51,8/22/2013,Transfer,No,1,1,1
A667948,36,Dog,No,No,Multi,9/13/2014,Saturday,September,Afternoon,No,Stray,Normal,Female,Fixed,0.97,9/25/2013,Adoption,Yes,0,0,1
A748183,8,Dog,No,No,Multi,4/30/2017,Sunday,April,Afternoon,Yes,Stray,Normal,Female,Fixed,2,4/30/2015,Adoption,Yes,1,1,1
A732716,11,Dog,Yes,No,Multi,8/12/2016,Friday,August,Afternoon,Yes,Owner Surrender,Injured,Male,Fixed,9.01,8/12/2007,Transfer,No,1,1,1
A763972,1,Dog,No,No,Multi,12/19/2017,Tuesday,December,Morning,Yes,Owner Surrender,Normal,Female,Fixed,2,12/19/2015,Adoption,Yes,1,1,1
A764293,1,Dog,No,No,Multi,12/27/2017,Wednesday,December,Morning,Yes,Owner Surrender,Normal,Female,Intact,0.3,9/9/2017,Adoption,Yes,1,1,1
A739563,7,Dog,No,Yes,Black,3/20/2017,Monday,March,Morning,Yes,Owner Surrender,Normal,Male,Intact,0.67,7/20/2016,Transfer,No,1,1,1
A709355,6,Dog,No,No,Multi,8/7/2015,Friday,August,Afternoon,Yes,Stray,Normal,Female,Fixed,3,8/7/2012,Adoption,Yes,1,1,1
A728185,4,Dog,No,No,Black,5/31/2016,Tuesday,May,Afternoon,Yes,Stray,Normal,Male,Intact,1.99,6/4/2014,Adoption,Yes,1,1,1
A759574,5,Dog,No,No,Multi,10/3/2017,Tuesday,October,Afternoon,Yes,Stray,Normal,Male,Intact,1,10/3/2016,Adoption,Yes,1,1,1
A743481,1,Dog,No,Yes,Multi,2/11/2017,Saturday,February,Morning,Yes,Owner Surrender,Normal,Female,Intact,0.2,11/29/2016,Adoption,Yes,1,1,1
A682148,11,Dog,No,Yes,Multi,6/24/2014,Tuesday,June,Afternoon,Yes,Stray,Normal,Male,Intact,1,6/24/2013,Adoption,Yes,1,1,1
